"train_filename","original_filename","original_path","screen_id","title","source","source_url","panel_count","material_or_surface","caption","original_width","original_height","processed_width","processed_height","cropped","needs_manual_review","notes","image_type","original_sha256","processed_sha256"
"T0036.jpg","additional_10.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S009\additional_10.jpg","S009","Cina, paravento coromandel, 1690 ca, legno, lacca e carta, 12.jpg","Wikimedia Commons","https://commons.wikimedia.org/wiki/File:Cina,_paravento_coromandel,_1690_ca,_legno,_lacca_e_carta,_12.jpg","","lacquer","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, lacquered surface, detail view, decorative panels","960","1646","960","1646","no","yes","single-panel/detail image rather than the complete screen","scaled_800px","5f089e991c772480634ee981b1df92f176197d69a9ba57eded58062708df491e","973080357cd6254f69994ef62282a6b85851ab54546fa1fc081f7fe9294a34d8"
"T0037.jpg","additional_11.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S009\additional_11.jpg","S009","Cina, paravento coromandel, 1690 ca, legno, lacca e carta, 14.jpg","Wikimedia Commons","https://commons.wikimedia.org/wiki/File:Cina,_paravento_coromandel,_1690_ca,_legno,_lacca_e_carta,_14.jpg","","lacquer","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, lacquered surface, detail view, decorative panels","960","2186","960","2186","no","yes","single-panel/detail image rather than the complete screen","scaled_800px","bb2ef2ecb9baf2e16d8554aedeaf7463a67f4c48bf82474539dcf9dd74ba3c5c","7283f6ec27070235a5bf3c44643305220958f1d11d7ab2d3731e6129f6cb8a73"
"T0038.jpg","additional_12.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S009\additional_12.jpg","S009","Cina, paravento coromandel, 1690 ca, legno, lacca e carta, 13.jpg","Wikimedia Commons","https://commons.wikimedia.org/wiki/File:Cina,_paravento_coromandel,_1690_ca,_legno,_lacca_e_carta,_13.jpg","","lacquer","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, lacquered surface, detail view, decorative panels","960","1598","960","1598","no","yes","single-panel/detail image rather than the complete screen","scaled_800px","e6920f377e7ff5ddb6b62de480a6616dc81b1daf5ffee06fbfa9f6bc416ccacc","096c9bf880f5fbc86a3071ddd3fe8903d5705c843ab63aeffbf6913ad1e42b0f"
"T0039.jpg","additional_13.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S009\additional_13.jpg","S009","Cina, paravento coromandel, 1690 ca, legno, lacca e carta, 15.jpg","Wikimedia Commons","https://commons.wikimedia.org/wiki/File:Cina,_paravento_coromandel,_1690_ca,_legno,_lacca_e_carta,_15.jpg","","lacquer","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, lacquered surface, detail view, decorative panels","960","2028","960","2028","no","yes","single-panel/detail image rather than the complete screen","scaled_800px","56f9d4409f943ad32fa7f6d027c8463f7f4eb1e758f28e052e4ee72f7a9b7d09","913ed16716abcee6a79600f64158fa906d6abe4c8373beab4361431467e54af2"
"T0040.jpg","full.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S009\full.jpg","S009","Cina, paravento coromandel, 1690 ca, legno, lacca e carta, 02.jpg","Wikimedia Commons","https://commons.wikimedia.org/wiki/File:Cina,_paravento_coromandel,_1690_ca,_legno,_lacca_e_carta,_02.jpg","","lacquer","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, lacquered surface, detail view, decorative panels","960","2289","960","2289","no","yes","single-panel/detail image rather than the complete screen","scaled_800px","57f657769fd4ae79ac6efc1d8b3a5febff5f74c7fb8b3bb83f0d42359f2d5c52","50780d50e721dd890f3f42aa4ba4088bfb92a9c5b8a6e1e8319cf85d3d00eeab"
"T0041.jpg","full.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S011\full.jpg","S011","Small coromandel screen, China, Qing dynasty, 1700-1800 AD, lacquered and inlaid wood, black with colors, Asian Art Museum SF - DSC08683.jpg","Wikimedia Commons","https://commons.wikimedia.org/wiki/File:Small_coromandel_screen,_China,_Qing_dynasty,_1700-1800_AD,_lacquered_and_inlaid_wood,_black_with_colors,_Asian_Art_Museum_SF_-_DSC08683.jpg","","lacquer","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, lacquered surface, inlaid decoration, overall frontal view, continuous composition, decorative panels","960","565","960","565","no","no","","scaled_800px","319e5f046310fb8bc1ceef9d8d82b98a58c3a279d2efa2ca18697e5a0b2f8de4","e78382679b85d8b7a913521f3b3347605f553633c274b3746e80667c61866229"
"T0042.jpg","additional_01.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S012\additional_01.jpg","S012","Crane, pine, and rock","The Met","https://www.metmuseum.org/art/collection/search/784285","","Set of four hanging scrolls mounted on a Japanese bi-fold screen; ink and color on silk","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, painted panels, silk panels, overall frontal view, continuous composition, decorative panels","2497","4000","2497","4000","no","yes","class review: metadata describes Chinese scrolls mounted on a Japanese bi-fold screen","additional_01","b25ccd48b457c1bdc58acff0996afd3a7514089bc59a653cbe352882f99f1710","9939483e69fea0addaaff6bfa941bb0e93c22618c11e9e7780e27793bccfa52a"
"T0043.jpg","additional_02.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S012\additional_02.jpg","S012","Crane, pine, and rock","The Met","https://www.metmuseum.org/art/collection/search/784285","","Set of four hanging scrolls mounted on a Japanese bi-fold screen; ink and color on silk","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, painted panels, silk panels, overall frontal view, continuous composition, decorative panels","2694","4000","2694","4000","no","yes","class review: metadata describes Chinese scrolls mounted on a Japanese bi-fold screen","additional_02","96d7f973051c00989a903593a1165ddea1212f39567c861c35767f9d3a878da8","bdee71e3d3863172552895a3590456d82e64c5219e0f8b9a60615413ca23390f"
"T0044.jpg","full.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S012\full.jpg","S012","Crane, pine, and rock","The Met","https://www.metmuseum.org/art/collection/search/784285","","Set of four hanging scrolls mounted on a Japanese bi-fold screen; ink and color on silk","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, painted panels, silk panels, overall frontal view, continuous composition, decorative panels","3963","4000","3963","4000","no","yes","class review: metadata describes Chinese scrolls mounted on a Japanese bi-fold screen","full","dafc33752177f1704ac8a8b0357177ada91270e55cf4d5ed6dea70b869419fc0","71ea395d15df4d0e2847d343d757b4abd08f9a667f701af7716e815260a4e0b5"
"T0045.jpg","full.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S013\full.jpg","S013","描金彩绘高浮雕海水云龙纹硬木屏风07616.jpg","Wikimedia Commons","https://commons.wikimedia.org/wiki/File:%E6%8F%8F%E9%87%91%E5%BD%A9%E7%BB%98%E9%AB%98%E6%B5%AE%E9%9B%95%E6%B5%B7%E6%B0%B4%E4%BA%91%E9%BE%99%E7%BA%B9%E7%A1%AC%E6%9C%A8%E5%B1%8F%E9%A3%8E07616.jpg","","painting","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, carved decoration, painted panels, overall frontal view, continuous composition, decorative panels","960","1280","960","1280","no","yes","class review: image appears to show a single fixed standing screen, not a folding screen","scaled_800px","2a28c2836ef17e3c297bfd82ffad7a32a607833e749c9eefe3f81c5726482d7e","f3695f0b1193e688643039450b1bb17bd52b9f579c1f48f6fe987d9ded5fa00b"
"T0046.jpg","full.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S014\full.jpg","S014","Landscape with Pavilion Screens by Yuan Jiang and Wang Yun, 1720 (2).jpg","Wikimedia Commons","https://commons.wikimedia.org/wiki/File:Landscape_with_Pavilion_Screens_by_Yuan_Jiang_and_Wang_Yun,_1720_(2).jpg","","","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, overall frontal view, continuous composition, decorative panels","507","259","507","259","no","yes","low resolution: 507 x 259 pixels","scaled_800px","d4c02ca3c34852ffdff668443473182ad93d91fd02ab385d3fd80ca0b620a00f","63bc0463f15b5f6d4dfcf1b27dd5746cfa0ee3b91bfa5a4b5888b6a736d0df4a"
"T0047.jpg","full.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S015\full.jpg","S015","Landscape with Pavilion Screens by Yuan Jiang and Wang Yun, 1720 (1).jpg","Wikimedia Commons","https://commons.wikimedia.org/wiki/File:Landscape_with_Pavilion_Screens_by_Yuan_Jiang_and_Wang_Yun,_1720_(1).jpg","","","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, overall frontal view, continuous composition, decorative panels","509","261","509","261","no","yes","low resolution: 509 x 261 pixels","scaled_800px","bab722fe89ecc7d4973a2a4e3342d0baa400ec03baae935f230eb66a8229e79b","eb048728acc9229f08aacf1ce288ac7c62d173d465beed2e43419547829c4ca8"
"T0048.jpg","additional.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S016\additional.jpg","S016","Cina, paravento in stile coromandel, lacca, madreperla, tartaruga e oro, 1750-1800 ca. 03.jpg","Wikimedia Commons","https://commons.wikimedia.org/wiki/File:Cina,_paravento_in_stile_coromandel,_lacca,_madreperla,_tartaruga_e_oro,_1750-1800_ca._03.jpg","","lacquer","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, lacquered surface, detail view, decorative panels","960","1357","960","1357","no","yes","partial view: only part of the screen is visible","scaled_800px","4bce850a959706335cd959069e0d39557d8c91182acbc04213437a75a53c80a0","89f1da3240a07d71fbb3f91cc23957970a05b1b99d745266ca3e10ab99b2ce75"
"T0049.jpg","additional_01.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S016\additional_01.jpg","S016","Cina, paravento in stile coromandel, lacca, madreperla, tartaruga e oro, 1750-1800 ca. 02.jpg","Wikimedia Commons","https://commons.wikimedia.org/wiki/File:Cina,_paravento_in_stile_coromandel,_lacca,_madreperla,_tartaruga_e_oro,_1750-1800_ca._02.jpg","","lacquer","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, lacquered surface, detail view, decorative panels","960","1440","960","1440","no","yes","partial view: only part of the screen is visible","scaled_800px","f54bf6c64d96ad842e251214bf7f0b1a846431c3e6c3bfc9edcf6eeb8a3ae18a","03e06bb30faf68bb2c362435c6527c9966b8c4f9fbdf146f19ddf28e0775b910"
"T0050.jpg","additional_02.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S016\additional_02.jpg","S016","Cina, paravento in stile coromandel, lacca, madreperla, tartaruga e oro, 1750-1800 ca. 01.jpg","Wikimedia Commons","https://commons.wikimedia.org/wiki/File:Cina,_paravento_in_stile_coromandel,_lacca,_madreperla,_tartaruga_e_oro,_1750-1800_ca._01.jpg","","lacquer","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, lacquered surface, overall frontal view, continuous composition, decorative panels","960","687","960","687","no","no","","scaled_800px","991fee21ee946d024ed4972e0956dcec2148092a67a07851965b070278e33a6c","adca8eadc165dbc3225ad9596ab9d6eb696846713834b3fe3a6967b5e3e7594d"
"T0051.jpg","additional_03.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S016\additional_03.jpg","S016","Cina, paravento in stile coromandel, lacca, madreperla, tartaruga e oro, 1750-1800 ca. 04.jpg","Wikimedia Commons","https://commons.wikimedia.org/wiki/File:Cina,_paravento_in_stile_coromandel,_lacca,_madreperla,_tartaruga_e_oro,_1750-1800_ca._04.jpg","","lacquer","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, lacquered surface, detail view, decorative panels","960","1412","960","1412","no","yes","partial view: only part of the screen is visible","scaled_800px","c0084312c689ba7a2833a74eeb723f5bb5cee931835eb0feaf385f85a2553609","19ccd52280974da6255cbc910eff73644516f59a81b954a0786b08905da6873d"
"T0052.jpg","full.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S017\full.jpg","S017","Folding screen, c. 1650, Coromandel lacquer panels, brass hinges - Ham House - London, UK - DSC07886.jpg","Wikimedia Commons","https://commons.wikimedia.org/wiki/File:Folding_screen,_c._1650,_Coromandel_lacquer_panels,_brass_hinges_-_Ham_House_-_London,_UK_-_DSC07886.jpg","","lacquer","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, lacquered surface, overall frontal view, continuous composition, decorative panels","960","970","960","970","no","no","","scaled_800px","11ff1b7053f52904ac42b41928d7a2e5bc743023fb2a4233d337f97919dd02e1","87ed6b9ae075963baeccd78774d9f655e2ac07d07b7a3d8012b53f4225584b80"
"T0053.jpg","additional_02.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S018\additional_02.jpg","S018","Musée d'Histoire de Nantes, paravent en laque de Coromandel-02.jpg","Wikimedia Commons","https://commons.wikimedia.org/wiki/File:Mus%C3%A9e_d%27Histoire_de_Nantes,_paravent_en_laque_de_Coromandel-02.jpg","","lacquer","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, lacquered surface, overall frontal view, continuous composition, decorative panels","960","424","960","424","no","yes","annotation overlay: numbered markers are embedded in the image","scaled_800px","2a2fea051fa05a432a6f4c2ae50634efef646b38ca983765697a049bff0882ea","988960c082d8a1a960416fc3e5df7bee4619e5794de15b89804035147ea942c1"
"T0054.jpg","additional_03.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S018\additional_03.jpg","S018","Danseuses et musiciennes chinoises (Musée dhistoire de Nantes) (7342514826).jpg","Wikimedia Commons","https://commons.wikimedia.org/wiki/File:Danseuses_et_musiciennes_chinoises_(Mus%C3%A9e_dhistoire_de_Nantes)_(7342514826).jpg","","lacquer","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, lacquered surface, detail view, decorative panels","960","810","960","810","no","yes","detail view: only part of the screen is visible","scaled_800px","bf725a46743503f1c9c1cd70de20605bf498335d59b3bd43a57c2a9259c020b4","85f1c4b95484027db32e994d38e9159b891a63ca59729de75453f9b7c8edc84f"
"T0055.jpg","additional.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S019\additional.jpg","S019","Miscellany in the Villa Ephrussi de Rothschild - screen.jpg","Wikimedia Commons","https://commons.wikimedia.org/wiki/File:Miscellany_in_the_Villa_Ephrussi_de_Rothschild_-_screen.jpg","","","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, angled view, continuous composition, decorative panels","960","643","960","643","no","no","","scaled_800px","e420f04b8f324d99fe1675f9c7d0c6ea1bdd81abe17f20fb243fb0f5701eda37","3bd564b9100af2d4514aed7eaa494bbc0cb054b5d5f2b5690d4a690c8271376d"
"T0056.jpg","full.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S020\full.jpg","S020","Cina, paravento bianco e blu in porcellana, xviii secolo.jpg","Wikimedia Commons","https://commons.wikimedia.org/wiki/File:Cina,_paravento_bianco_e_blu_in_porcellana,_xviii_secolo.jpg","","","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, overall frontal view, continuous composition, decorative panels","960","630","960","630","no","no","","scaled_800px","be90bd1dafab252c700807c28be2764d3ee87f9152288c7d8c40f8766b5ba6e4","559348ed7dc5fd96005247b796eb2926b3619ed8beb3b727b0def91af0f18a47"
"T0057.jpg","full.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S021\full.jpg","S021","Hofmobiliendepot - Chinesischer Paravent.jpg","Wikimedia Commons","https://commons.wikimedia.org/wiki/File:Hofmobiliendepot_-_Chinesischer_Paravent.jpg","","","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, overall frontal view, continuous composition, decorative panels","960","745","960","745","no","no","","scaled_800px","93f1608b20e3a212d9dbf76fe1aadb42da6b0335bb3e90a6ecbd819a38b48eb1","22980df6f1e9aef01b11b3c079d97bd8389ded9110bf89448f5f5762573de797"
"T0058.jpg","full.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S022\full.jpg","S022","Cina, paravento, xviii-xix sec. ca.jpg","Wikimedia Commons","https://commons.wikimedia.org/wiki/File:Cina,_paravento,_xviii-xix_sec._ca.jpg","","","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, angled view, continuous composition, decorative panels","960","632","960","632","no","no","","scaled_800px","78dafd93ccdbd60da84e4765281b2614b7d3b1e411cc935bcb53dc09953fae33","f7954617693cdbaaef0ae0aa4b1e46cf32b98ddc9f0a9308be30b626af0057ff"
"T0059.jpg","full.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S024\full.jpg","S024","Paravent - Musee Calouste Gulbenkian.jpg","Wikimedia Commons","https://commons.wikimedia.org/wiki/File:Paravent_-_Musee_Calouste_Gulbenkian.jpg","","","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, angled view, continuous composition, decorative panels","960","837","960","837","no","no","","scaled_800px","7409aa92bb1ccfbb771f47cf34b78c4930689611ea07f4e68768c296f208f079","768a136b2df886c298521d86c78830f72ad036bc6bf4f55a47ab865cecafc4ac"
"T0060.jpg","full.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S025\full.jpg","S025","1212906 II Star ELTHAM COURT (ELTHAM PALACE), COURT YARD, Chinese incised lacquer Coromandel screen Greenwich London 20250610 0001.jpg","Wikimedia Commons","https://commons.wikimedia.org/wiki/File:1212906_II_Star_ELTHAM_COURT_(ELTHAM_PALACE),_COURT_YARD,_Chinese_incised_lacquer_Coromandel_screen_Greenwich_London_20250610_0001.jpg","","lacquer","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, lacquered surface, carved decoration, overall frontal view, continuous composition, decorative panels","960","640","960","640","no","no","","scaled_800px","5d8321069042d51c2de2b454997a42d0a3591096d25738c255d344a98bc4bacb","33ac8963d640f6ec89ac95c99ead54291874655160f49b6f0e8a6a67ac1cbd81"
"T0061.jpg","full.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S026\full.jpg","S026","Interior of the Never-Resting Bodhisattva Grand Hall-10.2024-11-24.jpg","Wikimedia Commons","https://commons.wikimedia.org/wiki/File:Interior_of_the_Never-Resting_Bodhisattva_Grand_Hall-10.2024-11-24.jpg","","","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, angled view, continuous composition, decorative panels","960","709","960","709","no","no","","scaled_800px","f3db23b460db5a8334e77d1ca7604f54f93d64eb88f74133e45435a51e8e6cf6","547524fa70598722902a82994c8dbc7045393124efc15e30ff2c57e33a8ed106"
"T0062.jpg","full.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S028\full.jpg","S028","崇德園承玄堂 03. 20241124.jpg","Wikimedia Commons","https://commons.wikimedia.org/wiki/File:%E5%B4%87%E5%BE%B7%E5%9C%92%E6%89%BF%E7%8E%84%E5%A0%82_03._20241124.jpg","","","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, angled view, continuous composition, decorative panels","960","1168","960","1168","no","no","","scaled_800px","39c9612bba3455df4430a3323822a15a0a79732fd2680d09841ac3024488691c","aac575974404881722916b2e6ea2734462e3bb9ccddafb6b4f3a1acb15f070c6"
"T0063.jpg","additional_01.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S029\additional_01.jpg","S029","Twelve-panel screen depicting Spring Morning in the Han Palace","Smithsonian National Museum of Asian Art","https://asia.si.edu/explore-art-culture/collections/search/edanmdm%3Afsg_F1906.42a-l/","12","Black lacquer on prepared wooden core; carved recesses filled with polychrome pigments and gold (kuancai)","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, 12-panel screen, wooden frame, lacquered surface, carved decoration, overall frontal view, continuous composition, decorative panels","1200","439","1200","439","no","no","","additional_01","8a1db8a5262e942bdbd5bed066490d2def5fcfb1d017de893484a916adeef9ef","0c492b5e9e596fe74ce56b5de4d886480089b0944a78f0bd93dde88d5feb69b7"
"T0064.jpg","additional_02.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S029\additional_02.jpg","S029","Twelve-panel screen depicting Spring Morning in the Han Palace","Smithsonian National Museum of Asian Art","https://asia.si.edu/explore-art-culture/collections/search/edanmdm%3Afsg_F1906.42a-l/","12","Black lacquer on prepared wooden core; carved recesses filled with polychrome pigments and gold (kuancai)","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, 12-panel screen, wooden frame, lacquered surface, carved decoration, detail view, decorative panels","1200","4585","1073","4096","yes","yes","single-panel image rather than the complete twelve-panel screen","additional_02","e668441823250095361753684cfb86c360ed690fd294adcf9e2c4061455cddf7","eb7712378ec33fdeea491504c1a45b388c7b9bcc4c902534572da0aa676fbd51"
"T0065.jpg","additional_03.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S029\additional_03.jpg","S029","Twelve-panel screen depicting Spring Morning in the Han Palace","Smithsonian National Museum of Asian Art","https://asia.si.edu/explore-art-culture/collections/search/edanmdm%3Afsg_F1906.42a-l/","12","Black lacquer on prepared wooden core; carved recesses filled with polychrome pigments and gold (kuancai)","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, 12-panel screen, wooden frame, lacquered surface, carved decoration, detail view, decorative panels","1200","4726","1040","4096","yes","yes","single-panel image rather than the complete twelve-panel screen","additional_03","8e3c931c7823b25de185b30b3d55c36f955ad31effa883afb4d85bda9a819cc1","c2d884bf83db1b8f0f3047967877ae129e4e189d7a9f8bd18847136c1e9ff139"
"T0066.jpg","full.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S029\full.jpg","S029","Twelve-panel screen depicting Spring Morning in the Han Palace","Smithsonian National Museum of Asian Art","https://asia.si.edu/explore-art-culture/collections/search/edanmdm%3Afsg_F1906.42a-l/","12","Black lacquer on prepared wooden core; carved recesses filled with polychrome pigments and gold (kuancai)","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, 12-panel screen, wooden frame, lacquered surface, carved decoration, overall frontal view, continuous composition, decorative panels","1200","439","1200","439","no","no","","full","63fe38a31b0e4620538600aaddbb44988748fd3695d66d7dc97153ad7c3176e6","dca81a9c305c92d98b3737c6efea9a41eb1d86a61c926295cb75d80c91c19cac"
"T0067.jpg","full.jpg","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\S030\full.jpg","S030","Folding Screen with Dutch ships","Rijksmuseum","https://id.rijksmuseum.nl/200364785","12","Coromandel lacquer; bronze","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, 12-panel screen, wooden frame, lacquered surface, angled view, continuous composition, decorative panels","1200","907","1200","907","no","no","","full","67d2e95d9b4c0e1a9c3ff84e5fcdc64418d7093dabf8d28abb9baadf9c4caab9","5c1cce3683a82bd1902a8960e95c3b157d24c3dddda214f128189657df64267e"
"T0068.jpg","彩漆边座嵌点翠万花献瑞图屏风.png","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\故宫照片\彩漆边座嵌点翠万花献瑞图屏风.png","PM001","彩漆边座嵌点翠万花献瑞图屏风","Palace Museum","","","colored lacquer; kingfisher-feather inlay","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, colored lacquer frame, kingfisher-feather inlay, overall frontal view, continuous composition, decorative panels","1433","684","1433","684","no","no","Metadata derived only from the original filename; source URL unavailable.","full","7af5b4378df6c53d31382d8b2744c6b258552d25685db4a23f3cb0d195b3858e","e349c10350a6be162cc56a89bc8e7ecf578aeb5a9087b9fbbe22ac59a77e2591"
"T0069.jpg","黑漆边黄地东洋绣山水图围屏.png","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\故宫照片\黑漆边黄地东洋绣山水图围屏.png","PM002","黑漆边黄地东洋绣山水图围屏","Palace Museum","","","black lacquer; embroidery","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, black lacquer frame, embroidered panels, landscape panels, overall frontal view, continuous composition, decorative panels","1534","1005","1534","1005","no","no","Metadata derived only from the original filename; source URL unavailable.","full","41728d0857f4040e9594e23c97ab0f88b841e2fda6bb7cbff5cc83a5b9e604aa","ec31736ce5b09ba68f46830b41c27c1d14e3122a5f13addb6ac465e2836f34a4"
"T0070.jpg","黑漆边灰绸地东洋绣山水图围屏.png","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\故宫照片\黑漆边灰绸地东洋绣山水图围屏.png","PM003","黑漆边灰绸地东洋绣山水图围屏","Palace Museum","","","black lacquer; embroidery; silk ground","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, black lacquer frame, embroidered panels, landscape panels, overall frontal view, continuous composition, decorative panels","1140","954","1140","954","no","no","Metadata derived only from the original filename; source URL unavailable.","full","4142afb116b7c275c205227a475adc2bef2c4cf612ac0581397f0fd71beaa3b4","c36af0297fa13b0b9a3c1f9aa9de6339af31e63dff2b7c387d590c9a8520b547"
"T0071.jpg","黑漆款彩百鸟朝凤图围屏.png","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\故宫照片\黑漆款彩百鸟朝凤图围屏.png","PM004","黑漆款彩百鸟朝凤图围屏","Palace Museum","","","black lacquer; polychrome incised lacquer","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, black lacquer frame, bird-and-phoenix panels, polychrome incised lacquer, overall frontal view, continuous composition, decorative panels","1250","845","1250","845","no","no","Metadata derived only from the original filename; source URL unavailable.","full","495497d79adcf5fa7b935d9730d8950839d517c1fb7a87a207f7fafdfcc85197","a6fca3c2d79207632012461e67c9541e501e642f021ac04d897f5683511c9f38"
"T0072.jpg","红木边嵌瓷心花鸟图围屏.png","E:\Desktop\论文写作\屏风-文化遗产-计算机交叉-张方瑾老师\实验\data\train\故宫照片\红木边嵌瓷心花鸟图围屏.png","PM005","红木边嵌瓷心花鸟图围屏","Palace Museum","","","hongmu wood; porcelain inlay","chinesetradscreen, traditional Chinese folding screen, multi-panel screen, wooden frame, hongmu wood frame, porcelain inset panels, flower-and-bird panels, overall frontal view, continuous composition, decorative panels","1480","858","1480","858","no","no","Metadata derived only from the original filename; source URL unavailable.","full","291c131a3f85e49d7788bcd59541de016d2d9f5b2a7f9b58445d1de50185f5c5","114fc8f5c580e40ea5265fe6332cb10f7faaca92690c6fb5fa8fe3f6c63d894d"
